"pig_ensembl_gene_id","pig_gene_name","pig_entrezgene_id","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","human_entrezgene_id","cow_ensembl_gene_id","cow_gene_name","cow_entrezgene_id"
"ENSSSCG00000035098","MED4",100520327,"ENSG00000136146","MED4",29079,"ENSBTAG00000019502","MED4",515299
"ENSSSCG00000005030","NID2",100156994,"ENSG00000087303","NID2",22795,"ENSBTAG00000021945","NID2",521854
"ENSSSCG00000027551","NUDT15",100621855,"ENSG00000136159","NUDT15",55270,"ENSBTAG00000077016","NUDT15",100847590
"ENSSSCG00000027857","DMXL1",100523116,"ENSG00000172869","DMXL1",1657,"ENSBTAG00000006748","DMXL1",534524
"ENSSSCG00000007206","RBCK1",100519985,"ENSG00000125826","RBCK1",10616,"ENSBTAG00000017002","RBCK1",504400
"ENSSSCG00000000275","MAP3K12",100517714,"ENSG00000139625","MAP3K12",7786,"ENSBTAG00000020758","MAP3K12",505427
"ENSSSCG00000009405","SUCLA2",399540,"ENSG00000136143","SUCLA2",8803,"ENSBTAG00000006759","SUCLA2",511090
"ENSSSCG00000008821","SLAIN2",NA,"ENSG00000109171","SLAIN2",57606,"ENSBTAG00000021963","SLAIN2",534203
"ENSSSCG00000015205","HEPACAM",NA,"ENSG00000165478","HEPACAM",220296,"ENSBTAG00000018650","HEPACAM",521015
"ENSSSCG00000023857","ARHGEF40",100623088,"ENSG00000165801","ARHGEF40",55701,"ENSBTAG00000013401","ARHGEF40",527362
"ENSSSCG00000000276","TARBP2",100518071,"ENSG00000139546","TARBP2",6895,"ENSBTAG00000000435","TARBP2",514674
"ENSSSCG00000022504","CDON",NA,"ENSG00000064309","CDON",50937,"ENSBTAG00000009315","CDON",536011
"ENSSSCG00000006203","COPS5",100125955,"ENSG00000121022","COPS5",10987,"ENSBTAG00000002784","COPS5",507179
"ENSSSCG00000009383","CCDC70",100514363,"ENSG00000123171","CCDC70",83446,"ENSBTAG00000019863","CCDC70",515635
"ENSSSCG00000039862","TRIB3",100518810,"ENSG00000101255","TRIB3",57761,"ENSBTAG00000017007","TRIB3",538465
"ENSSSCG00000061460","LPAR6",100738399,"ENSG00000139679","LPAR6",10161,"ENSBTAG00000006645","LPAR6",782518
"ENSSSCG00000000277","NPFF",100518250,"ENSG00000139574","NPFF",8620,"ENSBTAG00000002401","NPFF",281354
"ENSSSCG00000008823","SLC10A4",NA,"ENSG00000145248","SLC10A4",201780,"ENSBTAG00000004888","SLC10A4",540151
"ENSSSCG00000024204","SCN1A",106506270,"ENSG00000144285","SCN1A",6323,"ENSBTAG00000018520","SCN1A",529590
"ENSSSCG00000011593","TMCC1",100512192,"ENSG00000172765","TMCC1",23023,"ENSBTAG00000006614","TMCC1",510486
"ENSSSCG00000017592","MBTD1",100518511,"ENSG00000011258","MBTD1",54799,"ENSBTAG00000009407","MBTD1",511415
"ENSSSCG00000008824","ZAR1",574050,"ENSG00000182223","ZAR1",326340,"ENSBTAG00000004886","ZAR1",540150
"ENSSSCG00000000278","ATF7",100518609,"ENSG00000170653","ATF7",11016,"ENSBTAG00000005863","ATF7",541204
"ENSSSCG00000014984","MMP27",NA,"ENSG00000137675","MMP27",64066,"ENSBTAG00000040567","MMP27",518487
"ENSSSCG00000002399","NGB",414438,"ENSG00000165553","NGB",58157,"ENSBTAG00000016285","NGB",414920
"ENSSSCG00000024424","FAM91A1",100625756,"ENSG00000176853","FAM91A1",157769,"ENSBTAG00000005025","FAM91A1",507013
"ENSSSCG00000029675","MMP8",NA,"ENSG00000118113","MMP8",4317,"ENSBTAG00000046732","MMP8",100336575
"ENSSSCG00000008826","FRYL",NA,"ENSG00000075539","FRYL",285527,"ENSBTAG00000000137","FRYL",511059
"ENSSSCG00000007200","FAM110A",106506647,"ENSG00000125898","FAM110A",83541,"ENSBTAG00000008638","FAM110A",540118
"ENSSSCG00000008166","CREG2",100517088,"ENSG00000175874","CREG2",200407,"ENSBTAG00000021161","CREG2",618618
"ENSSSCG00000040617","TNFAIP8",100524014,"ENSG00000145779","TNFAIP8",25816,"ENSBTAG00000014551","TNFAIP8",529336
"ENSSSCG00000002329","MAP3K9",NA,"ENSG00000006432","MAP3K9",4293,"ENSBTAG00000005700","MAP3K9",538340
"ENSSSCG00000037534","OPCML",NA,"ENSG00000183715","OPCML",4978,"ENSBTAG00000020769","OPCML",281957
"ENSSSCG00000007199","SLC52A3",100516303,"ENSG00000101276","SLC52A3",113278,"ENSBTAG00000003977","SLC52A3",507459
"ENSSSCG00000006145","E2F5",100157957,"ENSG00000133740","E2F5",1875,"ENSBTAG00000009378","E2F5",539427
"ENSSSCG00000016426","ACTR3B",102159531,"ENSG00000133627","ACTR3B",57180,"ENSBTAG00000008032","ACTR3B",616404
"ENSSSCG00000024999","PPIP5K2",100625306,"ENSG00000145725","PPIP5K2",23262,"ENSBTAG00000001485","PPIP5K2",780855
"ENSSSCG00000039028","SCRT2",100620262,"ENSG00000215397","SCRT2",85508,"ENSBTAG00000051653","SCRT2",786702
"ENSSSCG00000038536","GPR158",100622098,"ENSG00000151025","GPR158",57512,"ENSBTAG00000023920","GPR158",538123
"ENSSSCG00000034318","MRPS25",100628134,"ENSG00000131368","MRPS25",64432,"ENSBTAG00000013723","MRPS25",533011
"ENSSSCG00000005979","ANXA13",100155380,"ENSG00000104537","ANXA13",312,"ENSBTAG00000005585","ANXA13",NA
"ENSSSCG00000009867","TBX5",100522280,"ENSG00000089225","TBX5",6910,"ENSBTAG00000011384","TBX5",532970
"ENSSSCG00000040538","WDFY2",100512431,"ENSG00000139668","WDFY2",115825,"ENSBTAG00000008053","WDFY2",523432
"ENSSSCG00000004939","MEGF11",100515463,"ENSG00000157890","MEGF11",84465,"ENSBTAG00000034140","MEGF11",100336680
"ENSSSCG00000028481","CALCOCO1",100625970,"ENSG00000012822","CALCOCO1",57658,"ENSBTAG00000015016","CALCOCO1",538675
"ENSSSCG00000011594","NR2C2",100513111,"ENSG00000177463","NR2C2",7182,"ENSBTAG00000013716","NR2C2",505531
"ENSSSCG00000008167","CNOT11",100519595,"ENSG00000158435","CNOT11",55571,"ENSBTAG00000008267","CNOT11",506268
"ENSSSCG00000023298","SRXN1",100517736,"ENSG00000271303","SRXN1",140809,"ENSBTAG00000059334","SRXN1",531606
"ENSSSCG00000008169","TBC1D8",100519950,"ENSG00000204634","TBC1D8",11138,"ENSBTAG00000025898","TBC1D8",527162
"ENSSSCG00000007160","DDRGK1",100155894,"ENSG00000198171","DDRGK1",65992,"ENSBTAG00000013753","DDRGK1",511144
"ENSSSCG00000059078","MMP3",396769,"ENSG00000149968","MMP3",4314,"ENSBTAG00000037768","MMP3",281309
"ENSSSCG00000009448","DIAPH3",100737986,"ENSG00000139734","DIAPH3",81624,"ENSBTAG00000012443","DIAPH3",525628
"ENSSSCG00000009791","RSRC2",100154492,"ENSG00000111011","RSRC2",65117,"ENSBTAG00000006118","RSRC2",532701
"ENSSSCG00000002670","USP10",100514462,"ENSG00000103194","USP10",9100,"ENSBTAG00000009446","USP10",510164
"ENSSSCG00000015913","SCN9A",100516701,"ENSG00000169432","SCN9A",6335,"ENSBTAG00000002425","SCN9A",533065
"ENSSSCG00000002330","PCNX1",NA,"ENSG00000100731","PCNX1",22990,"ENSBTAG00000012565","PCNX1",514244
"ENSSSCG00000006204","PPP1R42",100154403,"ENSG00000178125","PPP1R42",286187,"ENSBTAG00000011205","PPP1R42",506058
"ENSSSCG00000000279","HOXC13",100518969,"ENSG00000123364","HOXC13",3229,"ENSBTAG00000000923","HOXC13",538716
"ENSSSCG00000014987","MMP12",100101475,"ENSG00000262406","MMP12",4321,"ENSBTAG00000053542","MMP12",526981
"ENSSSCG00000032315","XRCC2",100514260,"ENSG00000196584","XRCC2",7516,"ENSBTAG00000030897","XRCC2",789410
"ENSSSCG00000008171","NPAS2",100521893,"ENSG00000170485","NPAS2",4862,"ENSBTAG00000019697","NPAS2",614049
"ENSSSCG00000020663","KMT2C",100514805,"ENSG00000055609","KMT2C",58508,"ENSBTAG00000024199","KMT2C",789336
"ENSSSCG00000000281","HOXC12",100518782,"ENSG00000123407","HOXC12",3228,"ENSBTAG00000000924","HOXC12",613573
"ENSSSCG00000007161","LZTS3",100625861,"ENSG00000088899","LZTS3",9762,"ENSBTAG00000020454","LZTS3",512397
"ENSSSCG00000009792","ZCCHC8",100157314,"ENSG00000033030","ZCCHC8",55596,"ENSBTAG00000006114","ZCCHC8",539598
"ENSSSCG00000011598","FGD5",100513495,"ENSG00000154783","FGD5",152273,"ENSBTAG00000006789","FGD5",539766
"ENSSSCG00000028104","HOXC11",100628033,"ENSG00000123388","HOXC11",3227,"ENSBTAG00000006879","HOXC11",536141
"ENSSSCG00000017496","MIEN1",100516461,"ENSG00000141741","MIEN1",84299,"ENSBTAG00000021802","MIEN1",505710
"ENSSSCG00000038285","KLHL36",110260898,"ENSG00000135686","KLHL36",79786,"ENSBTAG00000008385","KLHL36",768061
"ENSSSCG00000006146","LRRCC1",100152599,"ENSG00000133739","LRRCC1",85444,"ENSBTAG00000003338","LRRCC1",787651
"ENSSSCG00000014988","MMP13",NA,"ENSG00000137745","MMP13",4322,"ENSBTAG00000015059","MMP13",281914
"ENSSSCG00000033885","PDCL3",100522248,"ENSG00000115539","PDCL3",79031,"ENSBTAG00000009962","PDCL3",514033
"ENSSSCG00000007162","UBOX5",100154685,"ENSG00000185019","UBOX5",22888,"ENSBTAG00000015379","UBOX5",514445
"ENSSSCG00000022728","HOXC10",100628125,"ENSG00000180818","HOXC10",3226,"ENSBTAG00000003278","HOXC10",100847795
"ENSSSCG00000028431","HSD17B4",397574,"ENSG00000133835","HSD17B4",3295,"ENSBTAG00000006978","HSD17B4",493643
"ENSSSCG00000034474","HOXC9",106510295,"ENSG00000180806","HOXC9",3225,"ENSBTAG00000005606","HOXC9",100295214
"ENSSSCG00000034040","TMEM11",110256146,"ENSG00000178307","TMEM11",8834,"ENSBTAG00000010566","TMEM11",508598
"ENSSSCG00000053360","LYG2",100523177,"ENSG00000185674","LYG2",254773,"ENSBTAG00000068703","LYG2",536852
"ENSSSCG00000009449","TDRD3",100153172,"ENSG00000083544","TDRD3",81550,"ENSBTAG00000009308","TDRD3",537918
"ENSSSCG00000045134","FASTKD5",102167168,"ENSG00000215251","FASTKD5",60493,"ENSBTAG00000051021","FASTKD5",788680
"ENSSSCG00000059634","NATD1",110256145,"ENSG00000274180","NATD1",256302,"ENSBTAG00000069865","NATD1",783664
"ENSSSCG00000058121","OCIAD1",NA,"ENSG00000109180","OCIAD1",54940,"ENSBTAG00000010611","OCIAD1",533520
"ENSSSCG00000038644","HOXC8",100739594,"ENSG00000037965","HOXC8",3224,"ENSBTAG00000012149","HOXC8",100295249
"ENSSSCG00000015233","RPUSD4",100514357,"ENSG00000165526","RPUSD4",84881,"ENSBTAG00000020900","RPUSD4",516934
"ENSSSCG00000034379","MAP2K3",110256149,"ENSG00000034152","MAP2K3",5606,"ENSBTAG00000010576","MAP2K3",516039
"ENSSSCG00000010185","GALNT2",100153028,"ENSG00000143641","GALNT2",2590,"ENSBTAG00000004870","GALNT2",616218
"ENSSSCG00000037645","COTL1",100621773,"ENSG00000103187","COTL1",23406,"ENSBTAG00000016315","COTL1",617165
"ENSSSCG00000014989","DCUN1D5",NA,"ENSG00000137692","DCUN1D5",84259,"ENSBTAG00000003087","DCUN1D5",508759
"ENSSSCG00000006110","RBM12B",100514101,"ENSG00000183808","RBM12B",389677,"ENSBTAG00000072724","RBM12B",506017
"ENSSSCG00000030435","USP39",100621970,"ENSG00000168883","USP39",10713,"ENSBTAG00000010691","USP39",532985
"ENSSSCG00000007163","AVP",396995,"ENSG00000101200","AVP",551,"ENSBTAG00000008027","AVP",280728
"ENSSSCG00000008829","OCIAD2",NA,"ENSG00000145247","OCIAD2",132299,"ENSBTAG00000001839","OCIAD2",505877
"ENSSSCG00000002671","ATP2C2",100514770,"ENSG00000064270","ATP2C2",9914,"ENSBTAG00000000945","ATP2C2",510329
"ENSSSCG00000008830","CWH43",NA,"ENSG00000109182","CWH43",80157,"ENSBTAG00000021347","CWH43",785528
"ENSSSCG00000025806","FAM118B",NA,"ENSG00000197798","FAM118B",79607,"ENSBTAG00000012169","FAM118B",540626
"ENSSSCG00000040798","HOXC5",100152707,"ENSG00000172789","HOXC5",3222,"ENSBTAG00000009634","HOXC5",100140629
"ENSSSCG00000002332","SIPA1L1",NA,"ENSG00000197555","SIPA1L1",26037,"ENSBTAG00000015805","SIPA1L1",787248
"ENSSSCG00000007164","OXT",100152272,"ENSG00000101405","OXT",5020,"ENSBTAG00000008026","OXT",280888
"ENSSSCG00000015513","ASTN1",NA,"ENSG00000152092","ASTN1",460,"ENSBTAG00000012953","ASTN1",536162
"ENSSSCG00000010186","URB2",100157881,"ENSG00000135763","URB2",9816,"ENSBTAG00000010180","URB2",514623
"ENSSSCG00000038993","HOXC4",100154759,"ENSG00000198353","HOXC4",3221,"ENSBTAG00000003304","HOXC4",613740
"ENSSSCG00000010187","TAF5L",100155476,"ENSG00000135801","TAF5L",27097,"ENSBTAG00000034225","TAF5L",510413
"ENSSSCG00000049935","TCF24",100156026,"ENSG00000261787","TCF24",100129654,"ENSBTAG00000050513","TCF24",617563
"ENSSSCG00000043185","GNRH2",100523475,"ENSG00000125787","GNRH2",2797,"ENSBTAG00000049511","GNRH2",NA
"ENSSSCG00000039191","CBX5",100519426,"ENSG00000094916","CBX5",23468,"ENSBTAG00000073528","CBX5",538885
"ENSSSCG00000016008","CWC22",100520592,"ENSG00000163510","CWC22",57703,"ENSBTAG00000021726","CWC22",781016
"ENSSSCG00000007166","PTPRA",100157496,"ENSG00000132670","PTPRA",5786,"ENSBTAG00000011425","PTPRA",100138017
"ENSSSCG00000008831","DCUN1D4",NA,"ENSG00000109184","DCUN1D4",23142,"ENSBTAG00000001600","DCUN1D4",538195
"ENSSSCG00000035521","KLHL38",102160009,"ENSG00000175946","KLHL38",340359,"ENSBTAG00000016754","KLHL38",516476
"ENSSSCG00000016027","ITGAV",397285,"ENSG00000138448","ITGAV",3685,"ENSBTAG00000019929","ITGAV",281875
"ENSSSCG00000040648","CCL8",100302703,"ENSG00000108700","CCL8",6355,"ENSBTAG00000014113","CCL8",281044
"ENSSSCG00000010128","SEPTIN5",100156312,"ENSG00000184702","SEPTIN5",5413,"ENSBTAG00000008320","SEPTIN5",615408
"ENSSSCG00000058015","SGCB",100135674,"ENSG00000163069","SGCB",6443,"ENSBTAG00000014601","SGCB",535372
"ENSSSCG00000037733","TRIQK",110260258,"ENSG00000205133","TRIQK",286144,"ENSBTAG00000047532","TRIQK",100848801
"ENSSSCG00000015227","SRPRA",NA,"ENSG00000182934","SRPRA",6734,"ENSBTAG00000014105","SRPRA",281504
"ENSSSCG00000044762","CCL11",100038010,"ENSG00000172156","CCL11",6356,"ENSBTAG00000004129","CCL11",404072
"ENSSSCG00000008834","SPATA18",100415808,"ENSG00000163071","SPATA18",132671,"ENSBTAG00000018106","SPATA18",615729
"ENSSSCG00000032768","EBP",100312968,"ENSG00000147155","EBP",10682,"ENSBTAG00000009287","EBP",515569
"ENSSSCG00000006206","SGK3",100521447,"ENSG00000104205","SGK3",23678,"ENSBTAG00000013284","SGK3",504480
"ENSSSCG00000008185","MITD1",100523366,"ENSG00000158411","MITD1",129531,"ENSBTAG00000003970","MITD1",504291
"ENSSSCG00000038779","MACIR",100625150,"ENSG00000181751","MACIR",90355,"ENSBTAG00000055286","MACIR",538782
"ENSSSCG00000017723","CCL2",397422,"ENSG00000108691","CCL2",6347,"ENSBTAG00000060433","CCL2",281043
"ENSSSCG00000023837","WFDC1",100514648,"ENSG00000103175","WFDC1",58189,"ENSBTAG00000049788","WFDC1",505366
"ENSSSCG00000030309","NDRG2",780431,"ENSG00000165795","NDRG2",57447,"ENSBTAG00000000843","NDRG2",515063
"ENSSSCG00000009793","CLIP1",100153677,"ENSG00000130779","CLIP1",6249,"ENSBTAG00000016779","CLIP1",534624
"ENSSSCG00000040702","CCDC174",100689257,"ENSG00000154781","CCDC174",51244,"ENSBTAG00000038298","CCDC174",512697
"ENSSSCG00000008789","WDR19",NA,"ENSG00000157796","WDR19",57728,"ENSBTAG00000014512","WDR19",533633
"ENSSSCG00000024958","GPR173",NA,"ENSG00000184194","GPR173",54328,"ENSBTAG00000017767","GPR173",515148
"ENSSSCG00000005027","FRMD6",100157790,"ENSG00000139926","FRMD6",122786,"ENSBTAG00000031707","FRMD6",530910
"ENSSSCG00000009479","RBM26",100153235,"ENSG00000139746","RBM26",64062,"ENSBTAG00000017573","RBM26",504409
"ENSSSCG00000011599","GRIP2",100513882,"ENSG00000144596","GRIP2",80852,"ENSBTAG00000011896","GRIP2",509537
"ENSSSCG00000014187","NUDT12",100512459,"ENSG00000112874","NUDT12",83594,"ENSBTAG00000027728","NUDT12",617720
"ENSSSCG00000002660","MTHFSD",100511815,"ENSG00000103248","MTHFSD",64779,"ENSBTAG00000012446","MTHFSD",509897
"ENSSSCG00000000289","NFE2",100157948,"ENSG00000123405","NFE2",4778,"ENSBTAG00000001562","NFE2",514006
"ENSSSCG00000007167","VPS16",100511290,"ENSG00000215305","VPS16",64601,"ENSBTAG00000001320","VPS16",505361
"ENSSSCG00000038460","FOXF1",106510450,"ENSG00000103241","FOXF1",2294,"ENSBTAG00000000009","FOXF1",524813
"ENSSSCG00000040599","TBC1D25",NA,"ENSG00000068354","TBC1D25",4943,"ENSBTAG00000009288","TBC1D25",515568
"ENSSSCG00000021950","TPPP2",100625848,"ENSG00000179636","TPPP2",122664,"ENSBTAG00000000328","TPPP2",507212
"ENSSSCG00000033937","DYNC2H1",NA,"ENSG00000187240","DYNC2H1",79659,"ENSBTAG00000019309","DYNC2H1",512287
"ENSSSCG00000005981","FBXO32",733657,"ENSG00000156804","FBXO32",114907,"ENSBTAG00000016194","FBXO32",513776
"ENSSSCG00000008788","RFC1",NA,"ENSG00000035928","RFC1",5981,"ENSBTAG00000014515","RFC1",514842
"ENSSSCG00000014228","FAM170A",100524190,"ENSG00000164334","FAM170A",340069,"ENSBTAG00000003047","FAM170A",540403
"ENSSSCG00000008186","TSGA10",100523898,"ENSG00000135951","TSGA10",80705,"ENSBTAG00000018991","TSGA10",536433
"ENSSSCG00000000290","COPZ1",100156765,"ENSG00000111481","COPZ1",22818,"ENSBTAG00000005384","COPZ1",281707
"ENSSSCG00000029754","SLC39A2",100625755,"ENSG00000165794","SLC39A2",29986,"ENSBTAG00000000936","SLC39A2",508989
"ENSSSCG00000034980","IRF8",396645,"ENSG00000140968","IRF8",3394,"ENSBTAG00000017824","IRF8",614909
"ENSSSCG00000039889","ARL14EP",110259283,"ENSG00000152219","ARL14EP",120534,"ENSBTAG00000012417","ARL14EP",523894
"ENSSSCG00000021718","METTL17",100625593,"ENSG00000165792","METTL17",64745,"ENSBTAG00000006613","METTL17",514880
"ENSSSCG00000014231","FTMT",100524926,"ENSG00000181867","FTMT",94033,"ENSBTAG00000005779","FTMT",539838
"ENSSSCG00000006209","VCPIP1",100621816,"ENSG00000175073","VCPIP1",80124,"ENSBTAG00000006695","VCPIP1",539643
"ENSSSCG00000002142","TEP1",100152287,"ENSG00000129566","TEP1",7011,"ENSBTAG00000001179","TEP1",505802
"ENSSSCG00000026297","KLB",NA,"ENSG00000134962","KLB",152831,"ENSBTAG00000014517","KLB",514925
"ENSSSCG00000025286","MCTP1",100522480,"ENSG00000175471","MCTP1",79772,"ENSBTAG00000054976","MCTP1",533635
"ENSSSCG00000017888","SLC13A5",100520976,"ENSG00000141485","SLC13A5",284111,"ENSBTAG00000004680","SLC13A5",507000
"ENSSSCG00000029034","COX4I1",100624067,"ENSG00000131143","COX4I1",1327,"ENSBTAG00000016079","COX4I1",281090
"ENSSSCG00000008233","TMEM150A",100627959,"ENSG00000168890","TMEM150A",129303,"ENSBTAG00000018289","TMEM150A",515742
"ENSSSCG00000002143","PARP2",100518917,"ENSG00000129484","PARP2",10038,"ENSBTAG00000009374","PARP2",505828
"ENSSSCG00000016430","GALNT11",100515515,"ENSG00000178234","GALNT11",63917,"ENSBTAG00000021260","GALNT11",534904
"ENSSSCG00000027872","MYBL1",100524984,"ENSG00000185697","MYBL1",4603,"ENSBTAG00000011981","MYBL1",338034
"ENSSSCG00000029385","LIAS",100627627,"ENSG00000121897","LIAS",11019,"ENSBTAG00000014520","LIAS",530865
"ENSSSCG00000004941","DIS3L",100515640,"ENSG00000166938","DIS3L",115752,"ENSBTAG00000000371","DIS3L",777771
"ENSSSCG00000007168","PCED1A",100511604,"ENSG00000132635","PCED1A",64773,"ENSBTAG00000003863","PCED1A",614835
"ENSSSCG00000002145","TTC5",100157553,"ENSG00000136319","TTC5",91875,"ENSBTAG00000009372","TTC5",510757
"ENSSSCG00000008232","RNF181",100628060,"ENSG00000168894","RNF181",51255,"ENSBTAG00000018286","RNF181",515743
"ENSSSCG00000007173","IDH3B",733641,"ENSG00000101365","IDH3B",3420,"ENSBTAG00000018813","IDH3B",613338
"ENSSSCG00000016431","GALNTL5",100515695,"ENSG00000106648","GALNTL5",168391,"ENSBTAG00000045535","GALNTL5",617031
"ENSSSCG00000004942","TIPIN",100153268,"ENSG00000075131","TIPIN",54962,"ENSBTAG00000000372","TIPIN",506176
"ENSSSCG00000033135","VAMP5",NA,"ENSG00000168899","VAMP5",10791,"ENSBTAG00000018285","VAMP5",540406
"ENSSSCG00000000292","ZNF385A",100736804,"ENSG00000161642","ZNF385A",25946,"ENSBTAG00000015604","ZNF385A",540045
"ENSSSCG00000059578","C16orf74",100513354,"ENSG00000154102","C16orf74",404550,"ENSBTAG00000063300","C18H16orf74",613483
"ENSSSCG00000038589","OR11H6",NA,"ENSG00000176219","OR11H6",122748,"ENSBTAG00000039785","OR11H6",NA
"ENSSSCG00000016432","PRKAG2",100515868,"ENSG00000106617","PRKAG2",51422,"ENSBTAG00000002917","PRKAG2",504219
"ENSSSCG00000009480","NDFIP2",100152028,"ENSG00000102471","NDFIP2",54602,"ENSBTAG00000014227","NDFIP2",512310
"ENSSSCG00000015515","BRINP2",NA,"ENSG00000198797","BRINP2",57795,"ENSBTAG00000013715","BRINP2",100335482
"ENSSSCG00000028005","VPS33A",100049702,"ENSG00000139719","VPS33A",65082,"ENSBTAG00000004203","VPS33A",510197
"ENSSSCG00000017497","ERBB2",100516641,"ENSG00000141736","ERBB2",2064,"ENSBTAG00000021798","ERBB2",505709
"ENSSSCG00000004943","MAP2K1",100233191,"ENSG00000169032","MAP2K1",5604,"ENSBTAG00000033983","MAP2K1",533199
"ENSSSCG00000056302","GINS2",100512784,"ENSG00000131153","GINS2",51659,"ENSBTAG00000044006","GINS2",100299171
"ENSSSCG00000015536","LHX4",NA,"ENSG00000121454","LHX4",89884,"ENSBTAG00000003992","LHX4",540797
"ENSSSCG00000008187","CRACDL",100526102,"ENSG00000196872","CRACDL",343990,"ENSBTAG00000054686","CRACDL",525174
"ENSSSCG00000023848","VXN",100525161,"ENSG00000169085","VXN",254778,"ENSBTAG00000002192","VXN",617724
"ENSSSCG00000027676","NOP56",100512446,"ENSG00000101361","NOP56",10528,"ENSBTAG00000018812","NOP56",404165
"ENSSSCG00000002664","GSE1",100513153,"ENSG00000131149","GSE1",23199,"ENSBTAG00000009918","GSE1",538506
"ENSSSCG00000009799","DIABLO",100155744,"ENSG00000184047","DIABLO",56616,"ENSBTAG00000004199","DIABLO",493999
"ENSSSCG00000015534","ACBD6",NA,"ENSG00000230124","ACBD6",84320,"ENSBTAG00000046502","ACBD6",618245
"ENSSSCG00000015534","ACBD6",NA,"ENSG00000230124","ACBD6",100527964,"ENSBTAG00000046502","ACBD6",618245
"ENSSSCG00000009488","SLITRK5",100155909,"ENSG00000165300","SLITRK5",26050,"ENSBTAG00000010129","SLITRK5",781586
"ENSSSCG00000008175","CHST10",100520428,"ENSG00000115526","CHST10",9486,"ENSBTAG00000004328","CHST10",511215
"ENSSSCG00000008188","MGAT4A",100524079,"ENSG00000071073","MGAT4A",11320,"ENSBTAG00000010388","MGAT4A",282276
"ENSSSCG00000030150","UGDH",NA,"ENSG00000109814","UGDH",7358,"ENSBTAG00000014521","UGDH",281564
"ENSSSCG00000030732","GP1BB",100155101,"ENSG00000203618","GP1BB",2812,"ENSBTAG00000039059","GP1BB",NA
"ENSSSCG00000007172","TMC2",100739527,"ENSG00000149488","TMC2",117532,"ENSBTAG00000018811","TMC2",515300
"ENSSSCG00000006213","ADHFE1",100521620,"ENSG00000147576","ADHFE1",137872,"ENSBTAG00000004476","ADHFE1",507711
"ENSSSCG00000037762","TBX1",110256621,"ENSG00000184058","TBX1",6899,"ENSBTAG00000048862","TBX1",100337485
"ENSSSCG00000016247","TM4SF20",100513630,"ENSG00000168955","TM4SF20",79853,"ENSBTAG00000021322","TM4SF20",767902
"ENSSSCG00000031946","GPC5",100737621,"ENSG00000179399","GPC5",2262,"ENSBTAG00000008708","GPC5",522828
"ENSSSCG00000036735","VCPKMT",100738287,"ENSG00000100483","VCPKMT",79609,"ENSBTAG00000005547","VCPKMT",540184
"ENSSSCG00000015871","NR4A2",100157120,"ENSG00000153234","NR4A2",4929,"ENSBTAG00000003650","NR4A2",540245
"ENSSSCG00000040857","SNRPB",NA,"ENSG00000125835","SNRPB",6628,"ENSBTAG00000001038","SNRPB",613304
"ENSSSCG00000015537","XPR1",NA,"ENSG00000143324","XPR1",9213,"ENSBTAG00000009169","XPR1",536550
"ENSSSCG00000002387","GPATCH2L",100153141,"ENSG00000089916","GPATCH2L",55668,"ENSBTAG00000074359","GPATCH2L",509393
"ENSSSCG00000034528","TGM6",106506638,"ENSG00000166948","TGM6",343641,"ENSBTAG00000037464","TGM6",536356
"ENSSSCG00000005015","SOS2",100156602,"ENSG00000100485","SOS2",6655,"ENSBTAG00000005550","SOS2",100138040
"ENSSSCG00000005015","SOS2",100156602,"ENSG00000100485","SOS2",6655,"ENSBTAG00000005550","SOS2",514230
